Longitude,Latitude,Encounter Type,geometry,Lat,Lon,cluster_label_dbscan,cluster
-118.152103,51.050528,neutral_passive,POINT (279170.22035380977 5657906.9639787655),5657906.9639787655,279170.22035380977,0,0
-118.11593,51.05057299999999,neutral_passive,POINT (281704.1106085123 5657804.0755744865),5657804.0755744865,281704.1106085123,0,0
-118.127103,51.050595,neutral_passive,POINT (280921.61879152444 5657839.711657761),5657839.711657761,280921.61879152444,0,0
-118.153614,51.05063499999999,neutral_passive,POINT (279064.8947229183 5657923.388171393),5657923.388171393,279064.8947229183,0,0
-118.15525,51.050902,neutral_passive,POINT (278951.5765219331 5657957.969870166),5657957.969870166,278951.5765219331,0,0
-118.150119,51.050945000000006,neutral_passive,POINT (279311.16928497754 5657947.353361535),5657947.353361535,279311.16928497754,0,0
-118.156327,51.050998,neutral_passive,POINT (278876.5982676542 5657971.872445645),5657971.872445645,278876.5982676542,0,0
-118.15014399999995,51.051591,curious_risk,POINT (279312.49084091344 5658019.215108744),5658019.215108744,279312.49084091344,0,0
-118.148762,51.05208499999999,aggressive,POINT (279411.6368825007 5658069.968684429),5658069.968684429,279411.6368825007,0,0
-118.135895,51.05237999999999,curious_risk,POINT (280314.24982726574 5658064.272277089),5658064.272277089,280314.24982726574,0,0
-118.13967,51.052943,aggressive,POINT (280052.5158802974 5658138.10848955),5658138.10848955,280052.5158802974,0,0
-118.14667,51.052997,aggressive,POINT (279562.4953709482 5658165.048031825),5658165.048031825,279562.4953709482,0,0
-118.133492,51.053159,aggressive,POINT (280486.2429581216 5658143.670412885),5658143.670412885,280486.2429581216,0,0
-118.154016,51.053495,neutral_passive,POINT (279050.35760040244 5658242.412253045),5658242.412253045,279050.35760040244,0,0
-118.144071,51.0537,aggressive,POINT (279747.86532810907 5658235.389357249),5658235.389357249,279747.86532810907,0,0
-118.149993,51.054696,neutral_passive,POINT (279337.83534281433 5658363.80588026),5658363.80588026,279337.83534281433,0,0
-118.126893,51.055451,neutral_passive,POINT (280959.2547176401 5658378.712723981),5658378.712723981,280959.2547176401,0,0
-118.141455,51.05563299999999,curious_risk,POINT (279940.25501836283 5658442.37052934),5658442.37052934,279940.25501836283,0,0
-118.14641799999998,51.05700000000001,neutral_passive,POINT (279599.1635419524 5658609.127637602),5658609.127637602,279599.1635419524,0,0
-118.115318,51.057076,neutral_passive,POINT (281777.5666675061 5658524.912600822),5658524.912600822,281777.5666675061,0,0
-118.140371,51.058477,neutral_passive,POINT (280029.65976861573 5658755.170964091),5658755.170964091,280029.65976861573,0,0
-118.142746,51.05988800000001,neutral_passive,POINT (279870.03179684666 5658919.069117616),5658919.069117616,279870.03179684666,0,0
-118.148798,51.062672,neutral_passive,POINT (279459.4539904791 5659246.558923368),5659246.558923368,279459.4539904791,0,0
-118.128382,51.063675,neutral_passive,POINT (280893.8215191073 5659297.042117428),5659297.042117428,280893.8215191073,0,0
-118.114514,51.066199,aggressive,POINT (281876.78106485883 5659536.331942714),5659536.331942714,281876.78106485883,0,0
-118.118193,51.067311,neutral_passive,POINT (281624.4143231509 5659670.813776794),5659670.813776794,281624.4143231509,0,0
