Longitude,Latitude,Encounter Type
-113.91740099999998,49.059508999999984,curious_risk
-113.919146,49.05951799999999,neutral_passive
-113.87062699999997,49.059519,curious_risk
-113.90512899999997,49.059535,neutral_passive
-113.89531199999999,49.059565,neutral_passive
-113.895427,49.059567,neutral_passive
-125.73697599999997,49.059634,neutral_passive
-113.92676399999999,49.059635,curious_risk
-113.94264299999999,49.05964399999999,neutral_passive
-113.91527099999998,49.059655,curious_risk
-113.91108799999998,49.059670000000004,curious_risk
-113.899113,49.05969399999999,curious_risk
-125.712236,49.059704,neutral_passive
-125.729647,49.05970799999999,neutral_passive
-113.908287,49.059742,curious_risk
-113.90046399999999,49.05974999999999,neutral_passive
-113.910201,49.059768,neutral_passive
-113.907556,49.059780999999994,curious_risk
-113.89165199999997,49.059780999999994,neutral_passive
-114.02349,49.059797,neutral_passive
-113.91184199999996,49.059805,aggressive
-113.898685,49.05982199999999,neutral_passive
-113.91442299999997,49.059824,curious_risk
-113.89261499999999,49.05982699999999,neutral_passive
-125.76063799999999,49.05983299999998,neutral_passive
-113.92359299999997,49.05983299999998,neutral_passive
-113.928405,49.059835,curious_risk
-113.920124,49.05985,neutral_passive
-113.91654299999999,49.059864,neutral_passive
-125.756264,49.059864999999995,neutral_passive
-113.911321,49.059898,curious_risk
-113.893039,49.059905,aggressive
-113.71508,49.059953999999976,neutral_passive
-113.908702,49.059976999999996,aggressive
-113.922801,49.059979,aggressive
-113.90855,49.059994,curious_risk
-113.910598,49.060037,curious_risk
-125.72516199999997,49.060042,neutral_passive
-113.910801,49.060089999999995,curious_risk
-113.90650699999998,49.060089999999995,curious_risk
-113.90418299999997,49.060098999999994,curious_risk
-125.75024299999998,49.060099999999984,curious_risk
-114.05596699999997,49.06012,neutral_passive
-113.92720299999998,49.060164,neutral_passive
-113.92212099999999,49.060182999999995,neutral_passive
-113.902383,49.060197,neutral_passive
-125.72051799999998,49.06021299999999,neutral_passive
-125.727882,49.060216,neutral_passive
-113.91727599999999,49.060233000000004,curious_risk
-113.92750799999999,49.06026099999998,curious_risk
-113.90936699999999,49.060272,neutral_passive
-125.70714499999997,49.060324,neutral_passive
-113.90178299999997,49.06034299999999,neutral_passive
-113.91381599999998,49.060349999999985,curious_risk
-113.92872999999997,49.060361,aggressive
-113.907833,49.060362000000005,curious_risk
-113.902679,49.060393,curious_risk
-113.89942899999997,49.060407,neutral_passive
-125.77089899999999,49.060409,neutral_passive
-113.889282,49.060409,neutral_passive
-125.711564,49.06042199999999,curious_risk
-125.73780999999998,49.06044099999999,neutral_passive
-113.92786099999996,49.060446,curious_risk
-113.915686,49.060455999999995,curious_risk
-113.91464,49.060458999999994,curious_risk
-113.99335299999998,49.06049800000001,aggressive
-113.913737,49.06049800000001,curious_risk
-113.90225899999999,49.060508999999996,curious_risk
-125.706947,49.060534,neutral_passive
-125.711449,49.06053500000001,neutral_passive
-113.899588,49.06053500000001,aggressive
-125.75745100000002,49.06055699999999,neutral_passive
-113.92461600000001,49.06058,aggressive
-113.910273,49.060588,aggressive
-125.731287,49.060604,neutral_passive
-113.90323399999998,49.06062099999999,curious_risk
-125.714785,49.06063799999999,neutral_passive
-125.810813,49.06063900000001,neutral_passive
-113.90741099999998,49.060649,curious_risk
-125.78983999999998,49.060692,curious_risk
-113.900788,49.060713,aggressive
-113.909507,49.06071899999999,curious_risk
-113.919154,49.060731,neutral_passive
-113.92058,49.060736,curious_risk
-113.85765899999997,49.060759,neutral_passive
-113.92265699999999,49.060804999999995,neutral_passive
-113.890097,49.06082199999999,neutral_passive
-125.73752100000002,49.060823,neutral_passive
-113.92684699999998,49.060837,neutral_passive
-113.93427099999997,49.060841,neutral_passive
-114.064124,49.06085399999999,aggressive
-113.90014,49.06085399999999,curious_risk
-113.941331,49.060855,aggressive
-113.918566,49.060865,neutral_passive
-113.89998499999999,49.060871,neutral_passive
-113.91066499999997,49.06089,curious_risk
-125.742771,49.06089799999999,neutral_passive
-113.902307,49.060911,curious_risk
-113.89824999999998,49.060911,neutral_passive
-113.908341,49.060928,neutral_passive
-125.746031,49.06096599999999,neutral_passive
-113.901926,49.060977,neutral_passive
-113.925875,49.060992000000006,curious_risk
-113.91380499999997,49.061007999999994,neutral_passive
-113.911314,49.061028999999984,neutral_passive
-113.90819599999999,49.061074,curious_risk
-113.88516999999997,49.06114999999999,neutral_passive
-125.73613799999998,49.061189999999996,curious_risk
-113.90029799999998,49.061217,curious_risk
-113.90903899999999,49.061222999999984,neutral_passive
-113.91676999999997,49.061225,curious_risk
-113.89203299999998,49.061229,neutral_passive
-113.879257,49.061242,neutral_passive
-113.914312,49.061251999999996,neutral_passive
-113.93042499999999,49.06126499999999,curious_risk
-113.896933,49.06127300000001,curious_risk
-113.904025,49.061274,curious_risk
-113.912534,49.061289999999985,curious_risk
-113.941831,49.06131299999999,neutral_passive
-113.895622,49.061318,neutral_passive
-113.91227599999999,49.061321,curious_risk
-113.92585899999999,49.06132399999999,curious_risk
-113.92585899999999,49.06132399999999,curious_risk
-113.88899899999997,49.061329,curious_risk
-113.871648,49.061333999999995,neutral_passive
-125.73207800000002,49.061351,neutral_passive
-125.78733699999997,49.06138199999999,neutral_passive
-113.90477499999997,49.061392999999995,curious_risk
-113.91115699999999,49.061412,curious_risk
-114.001133,49.061415999999994,neutral_passive
-113.92351399999998,49.061417999999996,neutral_passive
-113.947376,49.061427,neutral_passive
-113.89841199999996,49.061433999999984,curious_risk
-125.735256,49.06144400000001,curious_risk
-113.910675,49.06144400000001,curious_risk
-113.88707499999998,49.06145399999999,neutral_passive
-113.91870999999999,49.061461,curious_risk
-113.915397,49.061488,neutral_passive
-113.915217,49.061492,curious_risk
-113.89638299999999,49.061496,aggressive
-113.91625999999998,49.06149799999999,neutral_passive
-125.73942700000002,49.06150599999999,curious_risk
-113.914834,49.061543,curious_risk
-113.919384,49.061546,neutral_passive
-113.89810600000001,49.061546,curious_risk
-125.763918,49.061583000000006,neutral_passive
-113.97653499999997,49.061626999999994,neutral_passive
-113.905816,49.061628,neutral_passive
-113.90152199999997,49.061655,aggressive
-125.73685200000001,49.061675,curious_risk
-113.91437099999999,49.06168199999998,curious_risk
-113.88306799999997,49.061719999999994,neutral_passive
-113.875629,49.061733000000004,neutral_passive
-113.905765,49.061737,curious_risk
-113.89982299999998,49.061749000000006,neutral_passive
-125.786316,49.061752,neutral_passive
-113.91284899999998,49.06176,curious_risk
-113.897127,49.061780999999996,curious_risk
-113.91155999999998,49.061785,curious_risk
-113.925759,49.061815,neutral_passive
-113.95618999999999,49.061845000000005,neutral_passive
-113.92204099999996,49.061865,curious_risk
-113.91268299999997,49.061871,curious_risk
-113.898569,49.06188699999999,curious_risk
-113.94210799999999,49.06188800000001,neutral_passive
-113.92805199999998,49.061892,neutral_passive
-125.705715,49.061923,neutral_passive
-113.921353,49.061945,curious_risk
-125.80342400000002,49.06195299999999,neutral_passive
-114.07373,49.061961999999994,aggressive
-113.920462,49.06197699999999,curious_risk
-113.91383599999999,49.062001,curious_risk
-113.906157,49.062028999999995,aggressive
-114.067192,49.06204399999999,neutral_passive
-113.912971,49.062055,curious_risk
-113.889143,49.06207699999999,neutral_passive
-113.992068,49.062103,neutral_passive
-113.920121,49.06210499999999,aggressive
-113.91160699999999,49.06211199999999,curious_risk
-113.919154,49.062141000000004,neutral_passive
-113.921951,49.062147,aggressive
-113.917827,49.062149,neutral_passive
-113.924014,49.062152,aggressive
-113.91292200000001,49.062166,aggressive
-125.720643,49.062173,neutral_passive
-125.74582499999997,49.06219399999999,neutral_passive
-125.70493099999997,49.062201,curious_risk
-113.91432599999999,49.062204,aggressive
-125.71217799999998,49.062220999999994,neutral_passive
-114.00471599999997,49.062228,neutral_passive
-113.92429499999997,49.062228,aggressive
-113.896193,49.062240999999986,neutral_passive
-113.878851,49.062245,neutral_passive
-125.71997800000001,49.062250999999996,neutral_passive
-113.910588,49.06225399999999,curious_risk
-113.900766,49.062282,curious_risk
-125.72425699999998,49.062301,neutral_passive
-113.90974,49.062315,curious_risk
-113.915736,49.062318999999995,neutral_passive
-125.726167,49.06237500000001,neutral_passive
-113.91177599999999,49.06242599999999,curious_risk
-125.759848,49.062443,curious_risk
-113.88464799999997,49.06245399999999,neutral_passive
-113.920462,49.06245599999999,curious_risk
-113.98834799999997,49.062461,neutral_passive
-113.89284699999999,49.06246599999999,curious_risk
-113.924846,49.06248200000001,neutral_passive
-113.89816099999999,49.062494,curious_risk
-107.357426,49.062497,aggressive
-113.909988,49.06251199999999,neutral_passive
-113.897634,49.06251499999999,aggressive
-125.71785500000001,49.06252700000001,neutral_passive
-113.91419099999999,49.062531,curious_risk
-113.91608599999998,49.062557,neutral_passive
-113.89688099999996,49.06259799999999,aggressive
-113.92415899999999,49.062609,curious_risk
-113.906359,49.062668,aggressive
-125.729745,49.062677,curious_risk
-113.91233999999997,49.062695,neutral_passive
-125.70681699999997,49.062696,neutral_passive
-113.92594199999999,49.062706,aggressive
-113.90332499999998,49.06271399999999,aggressive
-113.90224799999997,49.062725,aggressive
-113.90583799999997,49.06275,aggressive
-125.713046,49.062787,curious_risk
-125.721676,49.062796,neutral_passive
-125.71716099999999,49.062796,neutral_passive
-113.923758,49.062796,aggressive
-113.92111799999999,49.062825999999994,aggressive
-113.89261399999997,49.062857,curious_risk
-113.918414,49.06287400000001,curious_risk
-113.924186,49.062881,curious_risk
-113.92468299999999,49.062893999999986,neutral_passive
-113.88862399999996,49.06290699999999,neutral_passive
-113.91989,49.06290899999998,curious_risk
-113.85517899999999,49.062917,aggressive
-113.89202899999997,49.06292499999999,neutral_passive
-113.93801399999998,49.062939,neutral_passive
-125.72419499999997,49.06295699999999,curious_risk
-125.712023,49.06296100000001,neutral_passive
-113.93015800000002,49.062963,neutral_passive
-113.95424,49.062971,neutral_passive
-113.979523,49.063042,neutral_passive
-113.92386399999998,49.063065,curious_risk
-125.73884299999997,49.063084,curious_risk
-113.89153,49.063098,neutral_passive
-113.89440799999997,49.063098999999994,neutral_passive
-113.99467599999997,49.063104,curious_risk
-113.91782799999997,49.06311499999999,curious_risk
-113.90542500000001,49.06312699999999,neutral_passive
-125.721844,49.063156,neutral_passive
-113.924239,49.063159,neutral_passive
-113.893769,49.063174,curious_risk
-113.883863,49.063198,neutral_passive
-113.896062,49.063207,curious_risk
-113.902898,49.06320799999999,neutral_passive
-113.912024,49.063221000000006,neutral_passive
-113.910725,49.063228,curious_risk
-125.714611,49.063238000000005,neutral_passive
-113.92235,49.06326200000001,aggressive
-125.72865900000001,49.063297,neutral_passive
-125.80757499999997,49.0633,curious_risk
-113.886483,49.06330199999999,neutral_passive
-125.721077,49.063325,neutral_passive
-125.71678799999997,49.063331,neutral_passive
-113.906948,49.063345,aggressive
-113.925418,49.063346,neutral_passive
-113.892935,49.063349,neutral_passive
-125.725669,49.06335099999999,neutral_passive
-113.91291099999998,49.06336,aggressive
-113.88336499999998,49.063387,neutral_passive
-113.921374,49.063392,neutral_passive
-113.917578,49.06341,aggressive
-113.90220399999998,49.06341299999998,neutral_passive
-113.886432,49.06345799999999,neutral_passive
-113.92699,49.063463999999996,neutral_passive
-113.88953499999997,49.063482,neutral_passive
-125.766071,49.06348500000001,neutral_passive
-113.790103,49.063489,neutral_passive
-113.893076,49.063496,neutral_passive
-113.919704,49.063499,neutral_passive
-113.91511899999998,49.0635,neutral_passive
-114.01503999999997,49.06350199999999,neutral_passive
-113.910805,49.063506,aggressive
-113.90342399999997,49.063506,curious_risk
-125.80965200000001,49.06351099999999,neutral_passive
-125.75187700000001,49.06351099999999,neutral_passive
-113.988227,49.063528,neutral_passive
-125.72536799999999,49.063533,neutral_passive
-113.908035,49.063533,curious_risk
-113.921205,49.063539999999996,curious_risk
-125.73036699999999,49.063571,neutral_passive
-113.904658,49.063576999999995,aggressive
-113.979002,49.06360099999999,neutral_passive
-113.886762,49.06363999999999,neutral_passive
-113.92053599999997,49.06364299999999,aggressive
-113.92363799999998,49.063646,curious_risk
-125.729101,49.06366999999999,neutral_passive
-113.964709,49.063715,neutral_passive
-113.90464299999996,49.06375599999999,curious_risk
-113.906017,49.063765,neutral_passive
-113.90836799999997,49.063771,curious_risk
-114.003,49.06380299999999,aggressive
-125.70913799999997,49.063808999999985,neutral_passive
-113.975311,49.063822,neutral_passive
-125.70852699999999,49.06390699999999,curious_risk
-125.72106200000002,49.063919999999996,neutral_passive
-113.89728500000001,49.063937,curious_risk
-113.775515,49.063945999999994,neutral_passive
-125.74352099999997,49.063958,neutral_passive
-113.910756,49.063968,curious_risk
-125.83244599999999,49.064072,aggressive
-113.904449,49.064072999999986,aggressive
-113.931163,49.064075999999986,neutral_passive
-125.70883900000001,49.064080999999995,neutral_passive
-113.90209299999998,49.064081999999985,aggressive
-113.91992299999997,49.064083,curious_risk
-125.75683900000001,49.06408700000001,neutral_passive
-113.877077,49.064088,neutral_passive
-113.892265,49.06409699999999,neutral_passive
-125.78043299999999,49.06410699999999,neutral_passive
-113.881423,49.064111,curious_risk
-113.95515,49.064125000000004,neutral_passive
-113.89699799999998,49.064125999999995,curious_risk
-113.914664,49.06416,curious_risk
-113.916076,49.064188999999985,neutral_passive
-113.945231,49.064205,neutral_passive
-113.89481,49.064208,curious_risk
-113.932358,49.064212000000005,neutral_passive
-125.712044,49.064217,neutral_passive
-125.72687800000001,49.06423199999998,neutral_passive
-113.909622,49.064259,neutral_passive
-113.90277499999998,49.06431899999998,curious_risk
-114.024434,49.064324,neutral_passive
-113.911154,49.064356999999994,curious_risk
-125.75951700000002,49.064358999999996,neutral_passive
-113.927381,49.064363,neutral_passive
-113.907485,49.064365,aggressive
-125.72689000000001,49.06436699999999,neutral_passive
-113.93700699999997,49.06438099999998,neutral_passive
-113.93639400000002,49.06439,neutral_passive
-113.91719799999998,49.064393,curious_risk
-125.71597600000001,49.064456,aggressive
-125.721252,49.064469,curious_risk
-125.72302500000002,49.064482,neutral_passive
-113.948898,49.064491000000004,neutral_passive
-113.908797,49.064501,neutral_passive
-113.91747199999998,49.064508,neutral_passive
-113.934291,49.06454,neutral_passive
-113.88954899999997,49.06454899999999,neutral_passive
-113.91373499999997,49.06456,curious_risk
-125.78820300000001,49.064571,curious_risk
-113.871006,49.064613,neutral_passive
-113.90904099999997,49.064615,aggressive
-125.71879599999998,49.06462699999999,curious_risk
-113.91488199999998,49.064633,curious_risk
-113.919297,49.06475499999999,curious_risk
-113.90494899999997,49.064768,curious_risk
-113.92216,49.06477499999999,neutral_passive
-113.90136999999997,49.064786,neutral_passive
-113.89958200000001,49.064789000000005,neutral_passive
-113.890447,49.06482400000001,neutral_passive
-113.89652899999999,49.064837,neutral_passive
-113.95269899999997,49.064874,curious_risk
-113.95092399999997,49.06487799999999,neutral_passive
-113.965135,49.064899,neutral_passive
-113.910373,49.064903,aggressive
-125.737093,49.064941999999995,neutral_passive
-113.928536,49.064944,neutral_passive
-113.92202499999998,49.064956,curious_risk
-113.921012,49.064958,curious_risk
-113.892814,49.064978999999994,curious_risk
-113.98491599999998,49.065022,neutral_passive
-113.946107,49.065036,neutral_passive
-125.72522600000002,49.065061,neutral_passive
-113.91263199999999,49.065092,neutral_passive
-113.89696299999997,49.065102,aggressive
-113.91705399999998,49.065116999999994,neutral_passive
-125.466522,49.06513,neutral_passive
-113.884019,49.06515599999999,curious_risk
-113.91813299999997,49.06520900000001,neutral_passive
-125.76146000000001,49.065239999999996,aggressive
-113.884637,49.065265,neutral_passive
-113.91472999999998,49.06527999999999,neutral_passive
-113.973766,49.06529099999999,neutral_passive
-113.905217,49.065298,neutral_passive
-113.88644,49.065302,curious_risk
-113.91105799999998,49.065304000000005,curious_risk
-125.721265,49.065319,neutral_passive
-113.91277999999997,49.065338,neutral_passive
-113.93621299999998,49.065342,neutral_passive
-113.89330799999998,49.06538700000001,curious_risk
-125.727616,49.065403999999994,neutral_passive
-113.738298,49.065409999999986,neutral_passive
-113.89454699999997,49.065419000000006,neutral_passive
-113.916849,49.065423999999986,aggressive
-113.899564,49.065429,curious_risk
-125.8303,49.065443,aggressive
-113.912776,49.06549499999999,neutral_passive
-113.918675,49.065503,curious_risk
-113.906879,49.065504,aggressive
-113.91133799999999,49.06554199999999,neutral_passive
-113.91628699999998,49.065574,curious_risk
-113.91475,49.065612,curious_risk
-113.89675399999997,49.065614999999994,neutral_passive
-113.91910699999998,49.065618,neutral_passive
-113.90161399999997,49.065649,neutral_passive
-113.896376,49.065664999999996,neutral_passive
-113.98007699999998,49.065704,neutral_passive
-113.906497,49.065706,aggressive
-113.922204,49.065716999999985,neutral_passive
-125.71196,49.06575699999999,curious_risk
-113.91168599999997,49.065758999999986,aggressive
-114.024082,49.065765,curious_risk
-113.885285,49.065766,curious_risk
-113.90017199999998,49.065782,curious_risk
-113.91434900000002,49.065796999999996,curious_risk
-125.792339,49.06580799999999,neutral_passive
-125.79941299999999,49.06581099999999,curious_risk
-113.903767,49.065824,neutral_passive
-113.91301699999997,49.065912,curious_risk
-113.902659,49.06593099999999,neutral_passive
-125.75058699999997,49.065933,curious_risk
-125.74841099999999,49.065974,neutral_passive
-113.89064299999997,49.065992999999985,aggressive
-113.910694,49.065997,neutral_passive
-125.79969000000001,49.066002999999995,neutral_passive
-125.72076500000001,49.066041,neutral_passive
-113.90587299999999,49.066068999999985,aggressive
-113.89089,49.066079,neutral_passive
-113.90853,49.066089999999996,curious_risk
-125.778124,49.066106,neutral_passive
-125.715034,49.06612,curious_risk
-113.90446199999997,49.06612100000001,neutral_passive
-113.91495599999999,49.06612400000001,neutral_passive
-113.89467199999997,49.066133,aggressive
-113.92165599999997,49.06616700000001,curious_risk
-113.915522,49.066171,aggressive
-113.87659,49.066183,neutral_passive
-113.89047399999998,49.066183999999986,neutral_passive
-113.91906799999997,49.066187,curious_risk
-125.725429,49.06624299999999,neutral_passive
-113.97173699999998,49.066246,neutral_passive
-113.94319499999997,49.066246,neutral_passive
-113.90579699999998,49.066288,neutral_passive
-113.94942399999998,49.06629,neutral_passive
-125.727164,49.066312,neutral_passive
-113.900774,49.06637599999999,curious_risk
-113.896925,49.066384000000006,neutral_passive
-113.88034999999999,49.066390999999996,neutral_passive
-125.776535,49.066439999999986,neutral_passive
-113.91674499999999,49.066448,curious_risk
-113.91636599999997,49.066452,curious_risk
-125.73059500000001,49.06645799999999,neutral_passive
-113.897662,49.06651200000001,neutral_passive
-125.72291,49.066524,neutral_passive
-113.870338,49.06654,neutral_passive
-125.71320099999998,49.066554,neutral_passive
-113.91029599999997,49.066556,curious_risk
-113.915039,49.06656,neutral_passive
-125.76800599999999,49.066579,curious_risk
-113.906384,49.06662000000001,neutral_passive
-113.91879899999999,49.066621,neutral_passive
-113.91145699999997,49.066623,curious_risk
-113.941631,49.066643000000006,neutral_passive
-125.79599799999997,49.06666499999999,curious_risk
-113.88916799999997,49.066685,curious_risk
-125.711318,49.066689000000004,neutral_passive
-113.91125399999999,49.066695,curious_risk
-125.77099299999999,49.066711,curious_risk
-113.91247299999998,49.066739999999996,neutral_passive
-125.76323100000002,49.066743,neutral_passive
-125.755301,49.066766999999984,neutral_passive
-113.903412,49.066792,neutral_passive
-113.921238,49.066808,curious_risk
-113.932408,49.066819,neutral_passive
-113.891223,49.06683299999999,neutral_passive
-113.925998,49.06684,aggressive
-125.78700299999997,49.066970999999995,neutral_passive
-113.906028,49.066998,neutral_passive
-125.766079,49.067018,neutral_passive
-125.721895,49.067026999999996,neutral_passive
-125.73776999999998,49.067028999999984,neutral_passive
-113.96636499999998,49.067033,neutral_passive
-125.73416899999998,49.067054,neutral_passive
-113.915706,49.067054,neutral_passive
-113.976817,49.067069,neutral_passive
-125.79658300000001,49.067071,aggressive
-113.94920999999998,49.067072999999986,neutral_passive
-113.92399,49.067121,neutral_passive
-113.905267,49.067131,curious_risk
-113.903437,49.06713499999999,neutral_passive
-113.889219,49.06714399999999,curious_risk
-114.017548,49.067178,aggressive
-113.902718,49.067201,curious_risk
-113.86491099999998,49.067215,neutral_passive
-113.88090799999998,49.067321,neutral_passive
-113.868085,49.067432,neutral_passive
-113.88276099999997,49.067449,neutral_passive
-113.968735,49.067476,neutral_passive
-125.79601599999998,49.067512,neutral_passive
-113.90723099999998,49.06752199999999,aggressive
-125.75302799999997,49.06752699999999,curious_risk
-113.95965899999997,49.067547999999995,neutral_passive
-113.877253,49.06756699999999,neutral_passive
-113.902474,49.067602,neutral_passive
-125.732848,49.067634999999996,aggressive
-113.884274,49.067663,curious_risk
-113.934042,49.067671999999995,neutral_passive
-113.909972,49.067703,curious_risk
-125.76026199999998,49.067706,curious_risk
-113.902564,49.067725,curious_risk
-113.90885999999999,49.06774,curious_risk
-113.928977,49.06776399999999,neutral_passive
-125.70966999999999,49.067777,neutral_passive
-113.903879,49.067834,neutral_passive
-125.78527600000001,49.067844,neutral_passive
-113.959496,49.067856000000006,neutral_passive
-113.90418099999998,49.06785699999999,neutral_passive
-113.92430299999997,49.067885,neutral_passive
-125.79311599999997,49.067901000000006,neutral_passive
-113.94938099999999,49.067901000000006,curious_risk
-125.74525999999997,49.06792399999999,neutral_passive
-113.875758,49.067965,neutral_passive
-113.98485199999999,49.06797699999999,neutral_passive
-125.77521599999997,49.06797799999998,neutral_passive
-125.72253000000002,49.068014,neutral_passive
-113.87632199999997,49.06803899999999,neutral_passive
-113.89285499999998,49.068043,curious_risk
-113.89698000000001,49.068043999999986,neutral_passive
-113.90786999999999,49.068068,neutral_passive
-113.899844,49.068079999999995,curious_risk
-125.79096500000001,49.068139,neutral_passive
-113.859354,49.068149999999996,neutral_passive
-125.78012499999997,49.06815900000001,neutral_passive
-113.96178699999999,49.06818299999999,neutral_passive
-113.88136199999997,49.068211999999995,neutral_passive
-125.753493,49.068222999999996,neutral_passive
-113.952859,49.068225,neutral_passive
-113.912325,49.068227,neutral_passive
-125.713861,49.068232999999985,neutral_passive
-113.91928999999998,49.068235,curious_risk
-113.91272999999998,49.06829,neutral_passive
-125.79495599999998,49.06830599999999,aggressive
-125.769205,49.068307999999995,neutral_passive
-125.73400000000001,49.068324,neutral_passive
-113.91395299999999,49.068355999999994,neutral_passive
-113.95953299999998,49.06836199999999,neutral_passive
-125.73279799999999,49.068365,curious_risk
-113.90543599999997,49.068391000000005,curious_risk
-114.00531099999999,49.068395,neutral_passive
-113.890727,49.0684,curious_risk
-114.005257,49.06841800000001,neutral_passive
-113.904562,49.06844499999998,neutral_passive
-114.00823699999998,49.068453999999996,neutral_passive
-113.919439,49.068456999999995,neutral_passive
-113.877535,49.06847699999999,neutral_passive
-113.91296199999996,49.068542999999984,curious_risk
-113.915761,49.068557,aggressive
-125.749194,49.06856399999999,neutral_passive
-125.76851099999998,49.068585,curious_risk
-113.93103,49.068585999999996,neutral_passive
-113.96172099999997,49.06861199999999,curious_risk
-113.90479,49.068645,curious_risk
-113.875921,49.068666,neutral_passive
-113.91170099999997,49.06866799999999,aggressive
-125.730882,49.06868000000001,curious_risk
-113.89993299999999,49.068692999999996,curious_risk
-113.84982499999998,49.068699,curious_risk
-113.889425,49.068716,neutral_passive
-125.728362,49.068729999999995,neutral_passive
-113.91764599999998,49.068752,curious_risk
-125.72383899999998,49.068761999999985,neutral_passive
-113.924366,49.068765,curious_risk
-113.89653099999997,49.068814,neutral_passive
-125.726284,49.068857,curious_risk
-113.937879,49.068888,neutral_passive
-125.72849699999998,49.06891399999999,curious_risk
-113.872836,49.06893,curious_risk
-114.015537,49.06893800000001,neutral_passive
-125.738896,49.068963,neutral_passive
-113.952806,49.068981,neutral_passive
-125.73351999999998,49.069011999999994,neutral_passive
-113.89381399999999,49.06904,curious_risk
-125.72358400000002,49.069073,curious_risk
-113.91605799999999,49.06908,curious_risk
-125.773356,49.069084999999994,neutral_passive
-113.907812,49.069090999999986,neutral_passive
-125.79659100000002,49.06909499999999,aggressive
-113.91618899999999,49.069121,neutral_passive
-113.920977,49.069135,neutral_passive
-113.915565,49.069151,neutral_passive
-113.93176399999997,49.069162,neutral_passive
-113.882222,49.069168,neutral_passive
-125.79179199999997,49.069197999999986,neutral_passive
-113.99078899999999,49.069231,neutral_passive
-113.89881799999999,49.06924300000001,curious_risk
-113.89011799999999,49.069250999999994,neutral_passive
-125.72453600000001,49.069253,neutral_passive
-113.917604,49.06928,neutral_passive
-113.90626,49.069281999999994,neutral_passive
-113.94043199999997,49.069303,neutral_passive
-113.898882,49.069323,neutral_passive
-113.87282899999997,49.06935,aggressive
-113.91498099999998,49.06936799999998,curious_risk
-113.904569,49.06938199999998,curious_risk
-113.92314000000002,49.069395,curious_risk
-113.90701399999999,49.069408,neutral_passive
-125.76614,49.069426,neutral_passive
-125.768118,49.06943099999999,neutral_passive
-113.90764099999998,49.069431999999985,neutral_passive
-125.719193,49.06944,neutral_passive
-113.899406,49.06945399999999,neutral_passive
-113.97767699999997,49.06952,curious_risk
-125.72915699999999,49.069547,aggressive
-125.790912,49.06956299999999,aggressive
-113.910404,49.06962899999999,neutral_passive
-125.735412,49.069642,neutral_passive
-113.96574199999999,49.069683999999995,neutral_passive
-113.94312399999998,49.069712,neutral_passive
-113.902415,49.069732,curious_risk
-113.903595,49.06979299999999,neutral_passive
-114.015112,49.06990199999999,aggressive
-113.90491399999998,49.069905999999996,neutral_passive
-113.89126699999998,49.069911,curious_risk
-113.922755,49.069935,neutral_passive
-113.91130899999999,49.069983,neutral_passive
-113.899487,49.069986,neutral_passive
-125.768664,49.070014,neutral_passive
-113.905337,49.070014,curious_risk
-113.89457,49.07001999999999,aggressive
-113.97690500000002,49.07002200000001,neutral_passive
-125.73361999999997,49.07003999999999,neutral_passive
-113.88048,49.07005,neutral_passive
-125.81513799999999,49.070155,neutral_passive
-113.866914,49.070203,curious_risk
-113.90439999999997,49.07025599999999,neutral_passive
-113.88712599999998,49.07031099999999,neutral_passive
-113.89549099999999,49.070328,neutral_passive
-125.76384399999999,49.070338,neutral_passive
-113.93954699999998,49.070345,curious_risk
-113.87151299999996,49.070352,neutral_passive
-125.771246,49.070361,neutral_passive
-113.89987199999997,49.070374,curious_risk
-125.811414,49.070414,aggressive
-125.71744400000001,49.070443,neutral_passive
-113.886457,49.070444,curious_risk
-113.91283499999997,49.070447,curious_risk
-113.898327,49.070453,neutral_passive
-125.75203800000001,49.07048999999999,neutral_passive
-113.956389,49.07049499999999,neutral_passive
-114.000214,49.070506,curious_risk
-113.913054,49.07052300000001,neutral_passive
-113.923615,49.07054200000001,neutral_passive
-113.885694,49.070544,neutral_passive
-113.94118299999998,49.070579,neutral_passive
-113.89134299999999,49.07059399999999,curious_risk
-113.94094699999998,49.07059999999999,neutral_passive
-113.90948099999997,49.070712,neutral_passive
-113.942774,49.07071599999998,neutral_passive
-113.87463,49.07073399999999,neutral_passive
-113.90001,49.070747999999995,neutral_passive
-113.89672499999999,49.070762,neutral_passive
-113.935206,49.070786999999996,neutral_passive
-114.00002999999997,49.070809999999994,aggressive
-113.911877,49.070829999999994,curious_risk
-125.80255399999999,49.07083699999999,neutral_passive
-113.90093899999998,49.070841,neutral_passive
-125.79444100000002,49.07086599999999,curious_risk
-113.86755900000001,49.070869,neutral_passive
-113.87465199999997,49.070907,neutral_passive
-113.939718,49.07101800000001,neutral_passive
-113.934981,49.07108799999999,neutral_passive
-113.88526099999997,49.071111,curious_risk
-113.915761,49.07111499999999,curious_risk
-125.74596899999997,49.071117,neutral_passive
-113.87161499999998,49.071189999999994,curious_risk
-113.917976,49.071206,neutral_passive
-113.918875,49.071248999999995,aggressive
-113.901679,49.07129199999999,neutral_passive
-113.891904,49.071303999999984,neutral_passive
-113.901652,49.07134299999999,neutral_passive
-113.892836,49.07135,neutral_passive
-114.001326,49.071416000000006,neutral_passive
-114.098109,49.071423999999986,neutral_passive
-113.876366,49.07144499999998,neutral_passive
-113.889974,49.071458,curious_risk
